element,link,executor,core,partition,sleeping_guard,sleeping_instantiate,sleeping_apply,total_time,time_tuples,time_instantiate,time_extract,time_broadcast,time_apply
600,880,4,4,64,250,250,250,220152.469062,175.155466,161429.508053,0.882146,100.645619,58446.277778
600,880,2,4,32,1000,1000,1000,1612875.6375560001,170.680625,1156757.096085,0.609582,93.626066,455853.625198
600,880,2,4,32,500,500,500,809131.34777,176.368147,580624.301196,0.624054,95.057705,228234.996668
600,880,4,4,64,2000,2000,2000,1718308.5754710003,171.879263,1256893.194134,0.650363,98.546295,461144.305416
600,880,2,4,32,2000,2000,2000,3220035.8970220005,174.794048,2308906.491251,0.797942,102.99157,910850.822211
600,880,4,4,64,500,500,500,433845.82367000007,168.89519,317584.195474,0.642791,101.354439,115990.735776
600,880,2,4,32,250,250,250,407475.67272599996,171.781644,292682.143603,0.706387,92.671937,114528.369155
600,880,4,4,64,1000,1000,1000,862022.1076610001,171.622775,630643.721764,0.668808,97.618053,231108.476261
600,880,8,4,128,1000,1000,1000,467661.053063,175.537445,350862.035475,0.654638,98.237747,116524.587758
600,880,8,4,128,500,500,500,237431.57339699997,171.105536,177915.99318,0.757416,95.446677,59248.270588
600,880,8,4,128,2000,2000,2000,928850.6147639999,179.211971,697058.614433,0.671638,101.48943,231510.627292
600,880,8,4,128,250,250,250,121677.12620000001,175.761782,91108.68557,0.598996,101.218208,30290.861644
600,880,4,4,64,250,250,250,220068.16708400002,172.626974,161174.891878,0.554657,94.920308,58625.173267
600,880,2,4,32,1000,1000,1000,1612912.110736,170.870655,1156869.360342,0.5906,97.956503,455773.332636
600,880,2,4,32,500,500,500,809074.6599690001,171.302825,580584.833417,0.552417,97.371273,228220.600037
600,880,4,4,64,2000,2000,2000,1718367.637595,173.426726,1257118.322933,0.626638,92.349544,460982.911754
600,880,2,4,32,2000,2000,2000,3220197.150211,171.987116,2309121.998667,0.50941,88.789733,910813.865285
600,880,4,4,64,500,500,500,431242.242707,175.21685,317502.176291,0.668535,100.987766,113463.193265
600,880,2,4,32,250,250,250,407215.20504300005,175.9356,292485.161586,0.643484,91.841827,114461.622546
600,880,4,4,64,1000,1000,1000,862321.625514,175.343413,631081.987737,0.580959,95.584622,230968.128783
600,880,8,4,128,1000,1000,1000,466965.30889800005,182.072364,350457.952104,0.638336,100.269213,116224.376881
300,440,4,4,64,500,500,500,126149.191522,172.325643,92560.057391,0.682482,74.921989,33341.204017
600,880,8,4,128,500,500,500,237015.701137,173.234013,177923.384313,0.691671,100.550009,58817.841131
300,440,4,4,64,2000,2000,2000,488049.60889399995,188.419204,356771.684104,0.525937,51.710645,131037.269004
600,880,8,4,128,2000,2000,2000,929010.9323989999,176.354317,697135.373914,0.67583,103.612395,231594.915943
300,440,2,4,32,2000,2000,2000,903969.096413,169.792017,643060.586518,0.544025,47.836508,260690.337345
300,440,2,4,32,250,250,250,117502.25052899998,166.788632,84175.918616,0.428045,50.662699,33108.452537
300,440,4,4,64,250,250,250,65854.667962,170.598523,48411.564763,0.509762,51.262565,17220.732349
300,440,2,4,32,500,500,500,230146.356967,186.78962,164289.253177,0.472772,52.376751,65617.464647
300,440,8,4,128,250,250,250,38911.754213,186.702147,28963.305385,0.530654,48.469329,9712.746698
300,440,8,4,128,2000,2000,2000,272390.71547,169.976326,200915.319325,0.675094,79.007124,71225.737601
600,880,8,4,128,1000,1000,1000,467229.5002779999,173.933369,350373.544924,0.655521,101.794374,116579.57209
300,440,8,4,128,1000,1000,1000,139365.81482000003,171.998151,103172.220113,0.586657,51.741099,35969.2688
600,880,2,4,32,500,500,500,809532.347653,170.864335,580759.372145,0.706191,94.791723,228506.613259
300,440,8,4,128,500,500,500,72641.06556700001,170.903851,53823.347785,0.632829,66.678458,18579.502644
600,880,4,4,64,250,250,250,220048.19432999997,167.833399,160976.937601,0.655121,102.419668,58800.348541
600,880,4,4,64,2000,2000,2000,1718334.0703,173.604798,1256725.303941,0.628667,95.72337,461338.809524
600,880,2,4,32,1000,1000,1000,1612853.4635390001,173.771954,1156716.768963,0.788591,91.867186,455870.266845
